"id","clim_year","clim_month","clim_date","elev_prism_m","ppt_mm","tmin","tave","tmax"
"SBBG14744",1987,10,198710,659,36.95,12.1,20,27.9
"SBBG14744",1987,11,198711,659,37.18,2.9,9.7,16.4
"SBBG14744",1987,12,198712,659,83.94,0.4,6.4,12.4
"SBBG14744",1988,1,198801,659,45.61,0.4,7.3,14.1
"SBBG14744",1988,2,198802,659,29.05,-0.4,9.2,18.8
"SBBG14744",1988,3,198803,659,30.74,2.3,11.4,20.5
"SBBG14744",1988,4,198804,659,61.18,4.7,13.3,21.9
"SBBG14744",1988,5,198805,659,4.15,5.3,15.1,25
"SBBG14744",1988,6,198806,659,1.97,8.7,18.8,28.8
"SBBG14744",1988,7,198807,659,0,13.7,24.9,36.1
"SBBG14744",1988,8,198808,659,0,12.4,22.8,33.3
"SBBG14744",1988,9,198809,659,0,9.9,20.7,31.4
"SBBG14744",1988,10,198810,659,0,10.1,19,27.9
"SBBG14744",1988,11,198811,659,21.67,2.5,10,17.5
"SBBG14744",1988,12,198812,659,107.86,-0.1,6.7,13.4
"SBBG14744",1989,1,198901,659,15.88,-1.8,5.9,13.6
"SBBG14744",1989,2,198902,659,26.86,0.5,6.9,13.4
"SBBG14744",1989,3,198903,659,5.23,3.8,11.3,18.8
"SBBG14744",1989,4,198904,659,5.24,4.9,14.8,24.8
"SBBG14744",1989,5,198905,659,4.25,6.2,15.8,25.5
"SBBG14744",1989,6,198906,659,0,10,20,29.9
"SBBG14744",1989,7,198907,659,0,12.3,23.9,35.4
"SBBG14744",1989,8,198908,659,0,10.8,21.5,32.1
"SBBG14744",1989,9,198909,659,49.27,9.1,19.7,30.4
"SBBG14744",1989,10,198910,659,16.73,9.4,17,24.5
"SBBG14744",1989,11,198911,659,7.65,0.6,10.6,20.6
"SBBG14744",1989,12,198912,659,0,-3,7.1,17.1
"SBBG14744",1990,1,199001,659,60.81,0.3,7.1,13.9
"SBBG14744",1990,2,199002,659,35.47,-0.7,6.5,13.6
"SBBG14744",1990,3,199003,659,2.84,3.2,10.9,18.5
"SBBG14744",1990,4,199004,659,7.21,5.6,14.5,23.4
"SBBG14744",1990,5,199005,659,22.57,5.6,15,24.4
"SBBG14744",1990,6,199006,659,0,8.9,19.6,30.2
"SBBG14744",1990,7,199007,659,0,13.9,24.5,35.2
"SBBG14744",1990,8,199008,659,0,12.8,23.1,33.3
"SBBG14744",1990,9,199009,659,18.82,10,20,30.1
"SBBG14744",1990,10,199010,659,0,9.6,18.7,27.9
"SBBG14744",1990,11,199011,659,4.86,1.1,10.3,19.5
"SBBG14744",1990,12,199012,659,10.94,-4.6,4.3,13.3
"SBBG14744",1991,1,199101,659,22.76,-0.1,7.5,15.2
"SBBG14744",1991,2,199102,659,37.6,2.2,11,19.9
"SBBG14744",1991,3,199103,659,236.79,2.4,7.6,12.9
"SBBG14744",1991,4,199104,659,4.99,3.3,11.5,19.8
"SBBG14744",1991,5,199105,659,0,5.1,14.4,23.7
"SBBG14744",1991,6,199106,659,5.47,8.3,18.4,28.5
"SBBG14744",1991,7,199107,659,0,13.4,23.9,34.5
"SBBG14744",1991,8,199108,659,1.67,11.7,22.1,32.4
"SBBG14744",1991,9,199109,659,0,12.2,22.7,33.2
"SBBG14744",1991,10,199110,659,10.41,11.2,20,28.8
"SBBG14744",1991,11,199111,659,5.49,2.3,11.4,20.5
"SBBG14744",1991,12,199112,659,81.08,0,7.6,15.1
"SBBG14744",1992,1,199201,659,51.99,-0.2,6.5,13.2
"SBBG14744",1992,2,199202,659,150.83,4.7,10.3,15.9
"SBBG14744",1992,3,199203,659,51.01,4.9,10.7,16.4
"SBBG14744",1992,4,199204,659,1.7,6.4,15.1,23.7
"SBBG14744",1992,5,199205,659,0,8.7,18.7,28.7
"SBBG14744",1992,6,199206,659,0.39,10.5,20.1,29.7
"SBBG14744",1992,7,199207,659,7.86,12.6,22.5,32.5
"SBBG14744",1992,8,199208,659,0,14.6,25.2,35.8
"SBBG14744",1992,9,199209,659,0,9.8,21,32.2
"SBBG14744",1992,10,199210,659,22.51,11.4,19.1,26.8
"SBBG14744",1992,11,199211,659,0,2.2,10.6,18.9
"SBBG14744",1992,12,199212,659,92.42,-0.3,6.1,12.6
"SBBG14744",1993,1,199301,659,176.62,1.6,6.8,12.1
"SBBG14744",1993,2,199302,659,136.38,3.1,8.1,13.1
"SBBG14744",1993,3,199303,659,93.11,4.9,12,19.1
"SBBG14744",1993,4,199304,659,2.13,3.8,12.3,20.9
"SBBG14744",1993,5,199305,659,5.38,6.8,16,25.2
"SBBG14744",1993,6,199306,659,4.43,8.9,19.5,30.2
"SBBG14744",1993,7,199307,659,0,11.1,21.7,32.4
"SBBG14744",1993,8,199308,659,0,11.8,22.6,33.5
"SBBG14744",1993,9,199309,659,0,9.6,20.3,31.1
"SBBG14744",1993,10,199310,659,6.46,9.4,17.9,26.5
"SBBG14744",1993,11,199311,659,18.89,2.2,10.5,18.7
"SBBG14744",1993,12,199312,659,37.79,-0.2,7.3,14.7
"SBBG14744",1994,1,199401,659,47.28,-1,7.8,16.6
"SBBG14744",1994,2,199402,659,75.99,1,7.3,13.5
"SBBG14744",1994,3,199403,659,44.37,3.5,11.5,19.6
"SBBG14744",1994,4,199404,659,18.77,4.9,13.3,21.8
"SBBG14744",1994,5,199405,659,21.37,6.9,15.7,24.5
"SBBG14744",1994,6,199406,659,0,10.1,21,31.9
"SBBG14744",1994,7,199407,659,0,13.7,24.2,34.8
"SBBG14744",1994,8,199408,659,0,13.3,24.3,35.4
"SBBG14744",1994,9,199409,659,46.31,10.4,20.5,30.7
"SBBG14744",1994,10,199410,659,20.43,9,16.7,24.3
"SBBG14744",1994,11,199411,659,46.16,0.4,7.2,14
"SBBG14744",1994,12,199412,659,25.8,0.1,6.7,13.3
"SBBG14744",1995,1,199501,659,253.39,4,8.4,12.9
"SBBG14744",1995,2,199502,659,45.24,4.3,10.8,17.2
"SBBG14744",1995,3,199503,659,185.48,4.7,10.2,15.7
"SBBG14744",1995,4,199504,659,16.28,3.8,11.7,19.6
"SBBG14744",1995,5,199505,659,20.68,7.3,14.8,22.4
"SBBG14744",1995,6,199506,659,13.76,9,18.9,28.9
"SBBG14744",1995,7,199507,659,0,12.6,23,33.5
"SBBG14744",1995,8,199508,659,0,13,24,35
"SBBG14744",1995,9,199509,659,0,10.7,21.8,32.9
"SBBG14744",1995,10,199510,659,0,8.9,18.5,28.1
"SBBG14744",1995,11,199511,659,10.08,6.2,14.4,22.7
"SBBG14744",1995,12,199512,659,53.38,3.1,9.5,15.8
"SBBG16948",1981,1,198101,1626,112.4,0.3,6,11.6
"SBBG16948",1981,2,198102,1626,49.22,1.2,6.5,11.8
"SBBG16948",1981,3,198103,1626,235.29,-0.3,5.5,11.3
"SBBG16948",1981,4,198104,1626,32.33,4.1,9.6,15.1
"SBBG16948",1981,5,198105,1626,1.93,6.3,12.5,18.6
"SBBG16948",1981,6,198106,1626,0,13.2,20.3,27.4
"SBBG16948",1981,7,198107,1626,0,14,21.6,29.3
"SBBG16948",1981,8,198108,1626,0,13.9,21.9,29.9
"SBBG16948",1981,9,198109,1626,16.3,11.1,18.6,26.2
"SBBG16948",1981,10,198110,1626,17.46,4,10.2,16.3
"SBBG16948",1981,11,198111,1626,78.99,3.6,9.1,14.5
"SBBG16948",1981,12,198112,1626,18.38,-0.4,5.8,12
"SBBG16948",1982,1,198201,1626,128.14,-2,2.7,7.3
"SBBG16948",1982,2,198202,1626,35.62,0.7,5.4,10.1
"SBBG16948",1982,3,198203,1626,234.54,-1.1,4.7,10.4
"SBBG16948",1982,4,198204,1626,111.12,1.7,6.9,12.1
"SBBG16948",1982,5,198205,1626,2.8,6,12,18
"SBBG16948",1982,6,198206,1626,1.46,8.1,14.5,20.9
"SBBG16948",1982,7,198207,1626,4.28,11.9,19.4,26.8
"SBBG16948",1982,8,198208,1626,0.25,11.5,19.9,28.4
"SBBG16948",1982,9,198209,1626,49.65,8.5,15.8,23.2
"SBBG16948",1982,10,198210,1626,12.38,5.5,12,18.4
"SBBG16948",1982,11,198211,1626,107.6,0.2,5.9,11.6
"SBBG16948",1982,12,198212,1626,254.16,-0.4,4,8.4
"SBBG16948",1983,1,198301,1626,366.16,-1.1,4.9,10.8
"SBBG16948",1983,2,198302,1626,264.64,-0.9,4.7,10.3
"SBBG16948",1983,3,198303,1626,396.82,0.1,5.2,10.3
"SBBG16948",1983,4,198304,1626,165.78,0.3,5,9.8
"SBBG16948",1983,5,198305,1626,11.88,4.9,11.9,18.9
"SBBG16948",1983,6,198306,1626,0.35,10,16,22
"SBBG16948",1983,7,198307,1626,0,9.8,18.3,26.7
"SBBG16948",1983,8,198308,1626,55.67,12.6,19.8,26.9
"SBBG16948",1983,9,198309,1626,3.75,10.4,18.3,26.2
"SBBG16948",1983,10,198310,1626,137.52,6.7,12.6,18.6
"SBBG16948",1983,11,198311,1626,139.51,1.5,6,10.5
"SBBG16948",1983,12,198312,1626,184.85,0.2,4.3,8.4
"SBBG16948",1984,1,198401,1626,1.54,1,5.9,10.7
"SBBG16948",1984,2,198402,1626,0,0.3,5.2,10.1
"SBBG16948",1984,3,198403,1626,17.5,2.7,7.8,13
"SBBG16948",1984,4,198404,1626,3.61,2,7.8,13.6
"SBBG16948",1984,5,198405,1626,0,8.3,15.3,22.3
"SBBG16948",1984,6,198406,1626,0,8.4,16,23.6
"SBBG16948",1984,7,198407,1626,34.13,13.1,21.1,29.1
"SBBG16948",1984,8,198408,1626,24.65,13.2,20.7,28.1
"SBBG16948",1984,9,198409,1626,36.37,11.5,19,26.5
"SBBG16948",1984,10,198410,1626,6.88,3,10.4,17.8
"SBBG16948",1984,11,198411,1626,115.03,0.4,5.5,10.6
"SBBG16948",1984,12,198412,1626,198.7,-2.8,1,4.9
"SBBG16948",1985,1,198501,1626,39.83,-2.5,3.5,9.6
"SBBG16948",1985,2,198502,1626,43.75,-0.2,4.9,9.9
"SBBG16948",1985,3,198503,1626,44.04,-1.9,5,11.8
"SBBG16948",1985,4,198504,1626,2.65,2.8,10.2,17.6
"SBBG16948",1985,5,198505,1626,0,4.4,11.7,18.9
"SBBG16948",1985,6,198506,1626,0,12.3,19.1,25.9
"SBBG16948",1985,7,198507,1626,1.74,13.5,21.9,30.4
"SBBG16948",1985,8,198508,1626,0,10.9,19.2,27.5
"SBBG16948",1985,9,198509,1626,21.28,5.3,12.9,20.6
"SBBG16948",1985,10,198510,1626,14.6,5.4,12,18.7
"SBBG16948",1985,11,198511,1626,159.46,0.4,5.4,10.5
"SBBG16948",1985,12,198512,1626,55.13,-0.4,5.9,12.2
"SBBG16948",1986,1,198601,1626,116.75,2.9,7.4,11.9
"SBBG16948",1986,2,198602,1626,396.58,0.4,5.6,10.9
"SBBG16948",1986,3,198603,1626,197.2,3.3,7.8,12.3
"SBBG16948",1986,4,198604,1626,46.49,2.5,8,13.4
"SBBG16948",1986,5,198605,1626,0,6.9,13.1,19.3
"SBBG16948",1986,6,198606,1626,0,11.5,18.3,25.1
"SBBG16948",1986,7,198607,1626,0,10,18,26
"SBBG16948",1986,8,198608,1626,0,14.1,21.8,29.5
"SBBG16948",1986,9,198609,1626,19.73,4.6,12.3,20
"SBBG16948",1986,10,198610,1626,2.2,5.3,11.8,18.2
"SBBG16948",1986,11,198611,1626,50.02,2.3,8,13.6
"SBBG16948",1986,12,198612,1626,11.09,-0.3,4.3,8.9
"SBBG16948",1987,1,198701,1626,68.99,-3.6,1.7,7
"SBBG16948",1987,2,198702,1626,51.64,-2.5,3.5,9.5
"SBBG16948",1987,3,198703,1626,100.2,-0.6,4.3,9.3
"SBBG16948",1987,4,198704,1626,3.03,3.6,11.3,19
"SBBG16948",1987,5,198705,1626,8.35,5.2,12.2,19.3
"SBBG16948",1987,6,198706,1626,3.72,11.6,18.7,25.8
"SBBG16948",1987,7,198707,1626,9.72,9.3,17.1,24.9
"SBBG16948",1987,8,198708,1626,2.26,12.1,19.7,27.4
"SBBG16948",1987,9,198709,1626,0.24,9.9,17.6,25.4
"SBBG16948",1987,10,198710,1626,63.05,9.8,15.9,21.9
"SBBG16948",1987,11,198711,1626,50.29,1.6,6.4,11.2
"SBBG16948",1987,12,198712,1626,144.37,-2.8,1.4,5.6
"SBBG16948",1988,1,198801,1626,110.42,-1.8,3.7,9.1
"SBBG16948",1988,2,198802,1626,56.47,2.2,7.1,11.9
"SBBG16948",1988,3,198803,1626,120.59,1.9,7.3,12.7
"SBBG16948",1988,4,198804,1626,130.04,3.8,9.3,14.9
"SBBG16948",1988,5,198805,1626,1.11,5.3,11.7,18.1
"SBBG16948",1988,6,198806,1626,1.61,6.8,15.1,23.3
"SBBG16948",1988,7,198807,1626,0.08,14.3,21.8,29.3
"SBBG16948",1988,8,198808,1626,0.03,11.7,19.6,27.4
"SBBG16948",1988,9,198809,1626,22.88,8.7,17.1,25.5
"SBBG16948",1988,10,198810,1626,0,6.8,14.7,22.7
"SBBG16948",1988,11,198811,1626,29.33,2.1,7.4,12.7
"SBBG16948",1988,12,198812,1626,135.88,-0.3,4.2,8.7
"SBBG16948",1989,1,198901,1626,14.97,-2,2.7,7.4
"SBBG16948",1989,2,198902,1626,125.2,-1.5,3.1,7.7
"SBBG16948",1989,3,198903,1626,30.21,1.8,7.6,13.5
"SBBG16948",1989,4,198904,1626,9.99,7.2,13.4,19.6
"SBBG16948",1989,5,198905,1626,9.66,5.1,12,18.9
"SBBG16948",1989,6,198906,1626,0,9,16.6,24.2
"SBBG16948",1989,7,198907,1626,0.23,13.5,21.5,29.5
"SBBG16948",1989,8,198908,1626,0,10.1,18.1,26.1
"SBBG16948",1989,9,198909,1626,25.25,9.6,17.3,25
"SBBG16948",1989,10,198910,1626,13.42,5.9,12.2,18.5
"SBBG16948",1989,11,198911,1626,11.16,5.3,10.8,16.4
"SBBG16948",1989,12,198912,1626,0,0.1,6.3,12.6
"SBBG16948",1990,1,199001,1626,146.5,-0.4,4.6,9.6
"SBBG16948",1990,2,199002,1626,133.68,-1.9,3.5,8.9
"SBBG16948",1990,3,199003,1626,2.22,2.3,8,13.7
"SBBG16948",1990,4,199004,1626,20.55,4.2,10,15.9
"SBBG16948",1990,5,199005,1626,29.91,3.3,10.3,17.4
"SBBG16948",1990,6,199006,1626,0,10,17.7,25.5
"SBBG16948",1990,7,199007,1626,0,13.6,21.4,29.1
"SBBG16948",1990,8,199008,1626,7.79,10.6,18.6,26.5
"SBBG16948",1990,9,199009,1626,0,9.7,17,24.4
"SBBG16948",1990,10,199010,1626,0,7.7,14.6,21.5
"SBBG16948",1990,11,199011,1626,10.68,2.5,8,13.4
"SBBG16948",1990,12,199012,1626,2.02,-2,2.7,7.4
"SBBG16948",1991,1,199101,1626,60.52,-0.3,4.7,9.7
"SBBG16948",1991,2,199102,1626,1.21,4.6,9.8,15
"SBBG16948",1991,3,199103,1626,577.6,-2.1,2.9,7.9
"SBBG16948",1991,4,199104,1626,0.78,1.7,7.7,13.8
"SBBG16948",1991,5,199105,1626,0,3.5,10.2,16.9
"SBBG16948",1991,6,199106,1626,2.8,7.7,14.8,21.9
"SBBG16948",1991,7,199107,1626,0,12.3,19.9,27.4
"SBBG16948",1991,8,199108,1626,0,9.2,17.9,26.6
"SBBG16948",1991,9,199109,1626,10.25,11.6,19,26.5
"SBBG16948",1991,10,199110,1626,21.06,10.4,16.5,22.6
"SBBG16948",1991,11,199111,1626,5.83,3.6,9.5,15.5
"SBBG16948",1991,12,199112,1626,196.36,0.3,4.7,9.2
"SBBG16948",1992,1,199201,1626,94.21,-1.5,3.9,9.3
"SBBG16948",1992,2,199202,1626,504.49,1.3,5.3,9.4
"SBBG16948",1992,3,199203,1626,230.64,0.9,5.3,9.6
"SBBG16948",1992,4,199204,1626,6.03,5.6,11.2,16.8
"SBBG16948",1992,5,199205,1626,11.31,8.2,14.6,21
"SBBG16948",1992,6,199206,1626,0,8.8,15.9,23
"SBBG16948",1992,7,199207,1626,35.83,11.1,18.5,25.8
"SBBG16948",1992,8,199208,1626,0,13.5,21.5,29.6
"SBBG16948",1992,9,199209,1626,0,11.9,19.5,27
"SBBG16948",1992,10,199210,1626,45.92,8.4,14.8,21.2
"SBBG16948",1992,11,199211,1626,16.25,2.7,7.7,12.6
"SBBG16948",1992,12,199212,1626,255.31,-1.6,2.7,7
"SBBG16948",1993,1,199301,1626,513.98,-0.7,3.7,8.1
"SBBG16948",1993,2,199302,1626,497.53,-0.6,3.4,7.4
"SBBG16948",1993,3,199303,1626,200.73,4.1,9.7,15.2
"SBBG16948",1993,4,199304,1626,0,4.2,10.3,16.3
"SBBG16948",1993,5,199305,1626,8.53,6.6,12.9,19.3
"SBBG16948",1993,6,199306,1626,19.62,10.5,17.3,24.2
"SBBG16948",1993,7,199307,1626,0,11.2,18.5,25.8
"SBBG16948",1993,8,199308,1626,0,10.1,18.5,27
"SBBG16948",1993,9,199309,1626,0,10.6,17.9,25.1
"SBBG16948",1993,10,199310,1626,5.28,7.6,13.6,19.5
"SBBG16948",1993,11,199311,1626,15.42,2,7,12
"SBBG16948",1993,12,199312,1626,95.56,-2,3.8,9.7
"SBBG16948",1994,1,199401,1626,20.67,-1.5,5.4,12.3
"SBBG16948",1994,2,199402,1626,259.41,-1,3.5,8
"SBBG16948",1994,3,199403,1626,67.61,0,7.2,14.5
"SBBG16948",1994,4,199404,1626,16.25,2.7,9,15.2
"SBBG16948",1994,5,199405,1626,20.99,3.4,10.1,16.8
"SBBG16948",1994,6,199406,1626,0,9.2,18,26.8
"SBBG16948",1994,7,199407,1626,0,12.7,21,29.2
"SBBG16948",1994,8,199408,1626,0,13.4,21.5,29.6
"SBBG16948",1994,9,199409,1626,24.06,9,16.7,24.5
"SBBG16948",1994,10,199410,1626,58.61,4.5,10.9,17.4
"SBBG16948",1994,11,199411,1626,35.03,-0.5,4.9,10.4
"SBBG16948",1994,12,199412,1626,42.77,0.1,5.3,10.6
"SBBG16948",1995,1,199501,1626,787.21,-1.5,2.8,7
"SBBG16948",1995,2,199502,1626,100.38,-0.5,7,14.5
"SBBG16948",1995,3,199503,1626,408.72,-0.4,5.1,10.6
"SBBG16948",1995,4,199504,1626,14.12,0.2,6.8,13.4
"SBBG16948",1995,5,199505,1626,61.47,4.7,10.2,15.6
"SBBG16948",1995,6,199506,1626,9.73,8.8,15.6,22.5
"SBBG16948",1995,7,199507,1626,1.05,11.4,20.1,28.8
"SBBG16948",1995,8,199508,1626,0,14.3,21.7,29.1
"SBBG16948",1995,9,199509,1626,0,12.6,19.8,26.9
"SBBG16948",1995,10,199510,1626,0,7.5,14.7,21.9
"SBBG16948",1995,11,199511,1626,5.44,7.7,13.9,20.1
"SBBG16948",1995,12,199512,1626,91.37,2.6,7.8,12.9
"SBBG22885",1981,1,198101,997,52.03,1.8,8.9,16.1
"SBBG22885",1981,2,198102,997,26.32,2.5,9.6,16.7
"SBBG22885",1981,3,198103,997,91.13,3.2,9.4,15.7
"SBBG22885",1981,4,198104,997,21.55,4.3,13.4,22.5
"SBBG22885",1981,5,198105,997,5.08,7.2,17.1,27
"SBBG22885",1981,6,198106,997,0,13.5,24.1,34.8
"SBBG22885",1981,7,198107,997,0,13.3,24.9,36.5
"SBBG22885",1981,8,198108,997,0,14.2,25.3,36.4
"SBBG22885",1981,9,198109,997,1.83,11.6,22.1,32.5
"SBBG22885",1981,10,198110,997,25.17,4.4,13.9,23.4
"SBBG22885",1981,11,198111,997,25.09,3.3,11,18.8
"SBBG22885",1981,12,198112,997,3.74,1.3,8.3,15.2
"SBBG22885",1982,1,198201,997,51.12,-1.3,5.2,11.7
"SBBG22885",1982,2,198202,997,18.81,1.8,8.3,14.8
"SBBG22885",1982,3,198203,997,106.79,2.3,8.4,14.5
"SBBG22885",1982,4,198204,997,59.64,3.1,11.4,19.6
"SBBG22885",1982,5,198205,997,0,6.2,16.6,27
"SBBG22885",1982,6,198206,997,0.56,8.5,18.7,28.9
"SBBG22885",1982,7,198207,997,0,12.7,23.4,34.2
"SBBG22885",1982,8,198208,997,11.49,12,23.3,34.6
"SBBG22885",1982,9,198209,997,29.27,10.3,19.6,28.8
"SBBG22885",1982,10,198210,997,20.41,5.5,15.3,25.2
"SBBG22885",1982,11,198211,997,51.93,1.6,8.5,15.4
"SBBG22885",1982,12,198212,997,29.78,0.1,6.6,13.1
"SBBG22885",1983,1,198301,997,107.4,0.1,7.4,14.7
"SBBG22885",1983,2,198302,997,72.35,2.2,8.2,14.3
"SBBG22885",1983,3,198303,997,124.43,3.3,9,14.7
"SBBG22885",1983,4,198304,997,33.57,2.3,9.9,17.5
"SBBG22885",1983,5,198305,997,0.14,6.8,16.5,26.2
"SBBG22885",1983,6,198306,997,0,9.4,19.9,30.4
"SBBG22885",1983,7,198307,997,0,10.3,21.4,32.5
"SBBG22885",1983,8,198308,997,33,12.7,23.4,34
"SBBG22885",1983,9,198309,997,4.66,12.6,22.5,32.3
"SBBG22885",1983,10,198310,997,33.99,7.1,16.4,25.6
"SBBG22885",1983,11,198311,997,52.92,3.2,9.4,15.7
"SBBG22885",1983,12,198312,997,45.51,2,7.5,13
"SBBG22885",1984,1,198401,997,9.26,0.7,8,15.4
"SBBG22885",1984,2,198402,997,7.49,0.9,8.1,15.4
"SBBG22885",1984,3,198403,997,10.04,2.5,10.4,18.4
"SBBG22885",1984,4,198404,997,30.38,2.3,11.6,20.8
"SBBG22885",1984,5,198405,997,0,8.3,18.6,28.9
"SBBG22885",1984,6,198406,997,1.92,9.2,20.1,31.1
"SBBG22885",1984,7,198407,997,0.14,14.9,25.7,36.5
"SBBG22885",1984,8,198408,997,5.69,14.2,25.1,36
"SBBG22885",1984,9,198409,997,13.34,12.8,23.4,33.9
"SBBG22885",1984,10,198410,997,2.27,4.3,13.9,23.5
"SBBG22885",1984,11,198411,997,54.43,1.5,8.7,15.9
"SBBG22885",1984,12,198412,997,76.85,-0.8,4.9,10.7
"SBBG22885",1985,1,198501,997,34.39,-1.1,5.9,13
"SBBG22885",1985,2,198502,997,15.49,-0.1,7.3,14.7
"SBBG22885",1985,3,198503,997,27.54,0.1,7.7,15.3
"SBBG22885",1985,4,198504,997,4.54,4.1,14.7,25.3
"SBBG22885",1985,5,198505,997,0,5.8,16,26.2
"SBBG22885",1985,6,198506,997,0,11.4,22.5,33.6
"SBBG22885",1985,7,198507,997,0,14.8,25.5,36.1
"SBBG22885",1985,8,198508,997,0,12,23.1,34.3
"SBBG22885",1985,9,198509,997,13.11,9,18,27.1
"SBBG22885",1985,10,198510,997,6.34,5.5,15,24.5
"SBBG22885",1985,11,198511,997,47.15,1.6,8.2,14.9
"SBBG22885",1985,12,198512,997,22.84,0.3,7.6,14.9
"SBBG22885",1986,1,198601,997,34.54,3.3,10.4,17.6
"SBBG22885",1986,2,198602,997,53.14,3.2,9.1,15
"SBBG22885",1986,3,198603,997,79.7,4.5,11.7,18.9
"SBBG22885",1986,4,198604,997,23.89,3.7,12.5,21.4
"SBBG22885",1986,5,198605,997,3.95,6.9,16.9,26.8
"SBBG22885",1986,6,198606,997,0,11,22,33
"SBBG22885",1986,7,198607,997,0,11.9,22.6,33.4
"SBBG22885",1986,8,198608,997,0,14.6,25.6,36.7
"SBBG22885",1986,9,198609,997,10.53,7.2,17.3,27.4
"SBBG22885",1986,10,198610,997,1.17,4.8,15.1,25.3
"SBBG22885",1986,11,198611,997,18.59,2.4,10.6,18.8
"SBBG22885",1986,12,198612,997,21.03,0,7.3,14.6
"SBBG22885",1987,1,198701,997,36.2,-2.1,5,12.2
"SBBG22885",1987,2,198702,997,19.09,0.8,7.5,14.3
"SBBG22885",1987,3,198703,997,51.08,2.3,8.7,15.1
"SBBG22885",1987,4,198704,997,4.05,5.1,15.6,26.2
"SBBG22885",1987,5,198705,997,12.2,7.5,17.4,27.4
"SBBG22885",1987,6,198706,997,0.84,10.8,21.7,32.7
"SBBG22885",1987,7,198707,997,0.04,10.3,21,31.8
"SBBG22885",1987,8,198708,997,0,12,23.4,34.8
"SBBG22885",1987,9,198709,997,1.79,10.6,21.2,31.9
"SBBG22885",1987,10,198710,997,13.82,9.4,18.5,27.6
"SBBG22885",1987,11,198711,997,76.5,3.3,9.5,15.6
"SBBG22885",1987,12,198712,997,48.69,-1,4.7,10.4
"SBBG22885",1988,1,198801,997,39.66,-0.1,6.5,13.1
"SBBG22885",1988,2,198802,997,41.76,1.1,9,16.8
"SBBG22885",1988,3,198803,997,31.54,2.1,10.2,18.4
"SBBG22885",1988,4,198804,997,48.06,4.1,13,22
"SBBG22885",1988,5,198805,997,2.04,5.9,15.9,25.9
"SBBG22885",1988,6,198806,997,0,8.8,19.3,29.7
"SBBG22885",1988,7,198807,997,0.08,14.8,25.7,36.7
"SBBG22885",1988,8,198808,997,0,12.8,23.7,34.6
"SBBG22885",1988,9,198809,997,0,10.4,21.2,31.9
"SBBG22885",1988,10,198810,997,0,7.9,18,28.1
"SBBG22885",1988,11,198811,997,13.09,2.7,9.6,16.6
"SBBG22885",1988,12,198812,997,36.78,-0.3,6.4,13.2
"SBBG22885",1989,1,198901,997,14.63,-1.6,5.2,11.9
"SBBG22885",1989,2,198902,997,33.52,0,6.4,12.8
"SBBG22885",1989,3,198903,997,7.64,3.6,10.9,18.1
"SBBG22885",1989,4,198904,997,6.93,6.7,16,25.4
"SBBG22885",1989,5,198905,997,15.1,6.9,16.4,25.8
"SBBG22885",1989,6,198906,997,0,10.1,20.8,31.5
"SBBG22885",1989,7,198907,997,0,14,24.9,35.8
"SBBG22885",1989,8,198908,997,0,11.8,22.7,33.6
"SBBG22885",1989,9,198909,997,10.53,10.5,20.6,30.7
"SBBG22885",1989,10,198910,997,1.51,6.1,15.5,24.9
"SBBG22885",1989,11,198911,997,0.09,3.9,12,20.1
"SBBG22885",1989,12,198912,997,0,-1.4,7.2,15.7
"SBBG22885",1990,1,199001,997,27.24,-0.3,6.9,14.1
"SBBG22885",1990,2,199002,997,22.2,-0.4,5.9,12.2
"SBBG22885",1990,3,199003,997,4.33,3.8,10.8,17.7
"SBBG22885",1990,4,199004,997,3.45,6.1,15,23.9
"SBBG22885",1990,5,199005,997,8.19,5.8,15.7,25.6
"SBBG22885",1990,6,199006,997,0,10.4,20.7,31.1
"SBBG22885",1990,7,199007,997,0,15,25.4,35.8
"SBBG22885",1990,8,199008,997,0,12.7,23.3,33.9
"SBBG22885",1990,9,199009,997,22.82,11.2,20.8,30.5
"SBBG22885",1990,10,199010,997,0.72,8.8,18.5,28.1
"SBBG22885",1990,11,199011,997,11.3,2.5,10.3,18.2
"SBBG22885",1990,12,199012,997,3.66,-2.8,4.6,12
"SBBG22885",1991,1,199101,997,22.52,0.1,6.9,13.6
"SBBG22885",1991,2,199102,997,7.74,3.8,11.5,19.1
"SBBG22885",1991,3,199103,997,227.17,1.2,6.8,12.4
"SBBG22885",1991,4,199104,997,0.26,3.1,11.1,19.2
"SBBG22885",1991,5,199105,997,0,5,14.6,24.1
"SBBG22885",1991,6,199106,997,1.66,8.4,19.1,29.7
"SBBG22885",1991,7,199107,997,0,14.1,24.7,35.3
"SBBG22885",1991,8,199108,997,0,12.6,23,33.3
"SBBG22885",1991,9,199109,997,0.13,12.8,23.1,33.4
"SBBG22885",1991,10,199110,997,6.95,9.4,19.2,29
"SBBG22885",1991,11,199111,997,1.85,3.5,11.4,19.3
"SBBG22885",1991,12,199112,997,46.22,2.2,8.4,14.6
"SBBG22885",1992,1,199201,997,29.72,0.2,6.3,12.5
"SBBG22885",1992,2,199202,997,140.79,4.6,9.6,14.6
"SBBG22885",1992,3,199203,997,89.65,3.9,9.7,15.5
"SBBG22885",1992,4,199204,997,6.77,6.7,15.3,23.9
"SBBG22885",1992,5,199205,997,8.6,9.3,19.4,29.5
